(233, 0.000122791)
(234, 0.000123024)
(235, 0.000130568)
(235, 0.000129473)
(237, 0.000128488)
(239, 0.000126289)
(238, 0.000127246)
(238, 0.000127517)
(238, 0.000127075)
(239, 0.000130993)
(241, 0.000131969)
(237, 0.000126609)
(237, 0.000126745)
(238, 0.00012616)
(240, 0.00012976)
(239, 0.000130644)
(240, 0.000126834)
(238, 0.000127329)
(238, 0.000126748)
(241, 0.000130289)
(240, 0.000132993)
(242, 0.000127808)
(241, 0.000126153)
(241, 0.000130788)
(242, 0.000127784)
(242, 0.000128985)
(241, 0.000127417)
(243, 0.000135753)
(245, 0.000127094)
(247, 0.000131352)
(247, 0.000127835)
(248, 0.000137633)
(250, 0.000131855)
(251, 0.000132761)
(253, 0.000132245)
(253, 0.00013532)
(255, 0.000132584)
(256, 0.000136385)
(255, 0.000138835)
(252, 0.000133245)
(250, 0.000133362)
(251, 0.000134902)
(251, 0.000131459)
(252, 0.000134288)
(250, 0.000132702)
(249, 0.000136314)
(248, 0.000131482)
(248, 0.00013548)
(248, 0.000135048)
(247, 0.000131293)
(246, 0.000130314)
(247, 0.000133364)
(247, 0.00013133)
(246, 0.000130134)
(246, 0.000133625)
(248, 0.000130303)
(249, 0.000137744)
(248, 0.000133015)
(251, 0.000130401)
(253, 0.000135378)
(254, 0.000136103)
(254, 0.000134247)
(251, 0.000132011)
(255, 0.000143165)
(256, 0.000136913)
(258, 0.000204285)
(257, 0.000141239)
(259, 0.00014219)
(260, 0.000140179)
(260, 0.000138532)
(260, 0.000137099)
(259, 0.000138781)
(256, 0.000135336)
(256, 0.000140354)
(256, 0.000137516)
(259, 0.000141652)
(258, 0.000136314)
(256, 0.000134746)
(256, 0.000138224)
(259, 0.000140173)
(261, 0.000143187)
(260, 0.000137895)
(260, 0.000142942)
(258, 0.000135134)
(258, 0.000134914)
(259, 0.000137748)
(260, 0.00014222)
(261, 0.000144922)
(264, 0.000141391)
(266, 0.000142537)
(268, 0.000147367)
(267, 0.000141551)
(266, 0.000140625)
(266, 0.000141362)
(265, 0.000148142)
(265, 0.000140507)
(267, 0.000141607)
(267, 0.000139499)
(267, 0.000142185)
(267, 0.000144912)
(266, 0.000141045)
(266, 0.000145641)
(269, 0.000142796)
(270, 0.000142542)
(268, 0.000144381)
(270, 0.000144851)
(273, 0.000146637)
(275, 0.000147255)
(277, 0.000154103)
(275, 0.000146731)
(276, 0.000145468)
(276, 0.000154562)
(278, 0.000147561)
(276, 0.000147487)
(272, 0.00014324)
(271, 0.000144399)
(271, 0.000143224)
(272, 0.000143969)
(273, 0.000150691)
(273, 0.000145096)
(274, 0.000146125)
(273, 0.000144912)
(275, 0.000147705)
(274, 0.00014617)
(275, 0.000149342)
(279, 0.000156681)
(278, 0.000150788)
(279, 0.000150724)
(285, 0.00015658)
(284, 0.000153505)
(280, 0.000150315)
(277, 0.000150354)
(276, 0.000149663)
(280, 0.00015292)
(281, 0.000148911)
(281, 0.000155877)
(280, 0.000152762)
(279, 0.000150371)
(280, 0.000150569)
(278, 0.000150735)
(277, 0.000150633)
(278, 0.000149206)
(277, 0.000146926)
(279, 0.000152362)
(281, 0.000152255)
(284, 0.000169935)
(285, 0.000151663)
(289, 0.000158891)
(289, 0.000156358)
(287, 0.000154781)
(288, 0.000154761)
(289, 0.000154708)
(291, 0.000153878)
(289, 0.000155829)
(290, 0.00015525)
(293, 0.000161512)
(295, 0.000159547)
(295, 0.00015888)
(295, 0.000162834)
(294, 0.000160821)
(293, 0.000156221)
(292, 0.00015602)
(293, 0.000157957)
(295, 0.000159614)
(292, 0.000159103)
(289, 0.000155753)
(290, 0.000157477)
(289, 0.000156027)
(290, 0.00016456)
(290, 0.000158631)
(289, 0.000157068)
(289, 0.000157671)
(290, 0.000156005)
(292, 0.000159362)
(293, 0.000162045)
(292, 0.000158764)
(292, 0.00016032)
(294, 0.000160987)
(293, 0.000166893)
(296, 0.000158233)
(297, 0.000165462)
(297, 0.000169117)
(299, 0.000162859)
(299, 0.000162382)
(300, 0.000168554)
(297, 0.000162035)
(299, 0.000161019)
(299, 0.000168424)
(298, 0.000160202)
(298, 0.000163013)
(296, 0.000164641)
(296, 0.000161763)
(298, 0.000161578)
(296, 0.000161944)
(295, 0.000159749)
(295, 0.000162349)
(297, 0.000160753)
(298, 0.000169578)
(298, 0.000164061)
(299, 0.000162504)
(297, 0.000170063)
(300, 0.000169185)
(300, 0.000165137)
(302, 0.000171236)
(300, 0.000166869)
(301, 0.00016839)
(297, 0.000160631)
(300, 0.000162614)
(302, 0.000165475)
(303, 0.000168111)
(301, 0.000164712)
(299, 0.000165918)
(299, 0.000165314)
(296, 0.000170347)
(294, 0.000161843)
(293, 0.000162604)
(292, 0.000165748)
(293, 0.000162025)
(292, 0.000161709)
(295, 0.000162898)
(298, 0.00016605)
(297, 0.00016478)
(298, 0.00016442)
(299, 0.000163154)
(298, 0.000164275)
(302, 0.000166059)
(304, 0.000165106)
(302, 0.000168657)
(301, 0.000165846)
(303, 0.000172766)
(303, 0.000167133)
(306, 0.000169168)
(304, 0.000172929)
(307, 0.000172704)
(308, 0.000169912)
(305, 0.000175641)
(304, 0.000169179)
(305, 0.000166941)
(306, 0.000168037)
(305, 0.000168004)
(306, 0.00016999)
(305, 0.000169045)
(303, 0.000167435)
(300, 0.00016274)
(303, 0.000168299)
(305, 0.00016784)
(307, 0.000169751)
(311, 0.000173028)
(312, 0.000176309)
